ID,y_true,y_pred,expl_true,expl_pred,bleurt,bertscore,expl_score
567,Entailment,Contradiction,"Both norms express disapproval of hating people at school, although the US norm focuses on classmates liking each other specifically, while the Chinese norm is more general","If classmates are expected to like each other, then it is not appropriate to hate school and everyone in it",0.5131478905677795,0.5246572494506836,0.5189025700092316
568,No Relation,No Relation,"The US norm expresses a positive attitude towards being considerate and asking permission before dating a friend's ex, while the Chinese norm expresses a negative attitude towards expressing one's anger or bad side to family members",It is not appropriate to show your bad side to your family members because they are your famil,0.2934268116950989,0.5424912571907043,0.4179590344429016
569,No Relation,No Relation,"The US norm is about politeness and etiquette, while the Chinese norm is about making a difficult decision in a marriage",It cannot be inferred that the person is in an unhappy marriage,0.29448890686035156,0.4871120750904083,0.39080049097537994
570,Entailment,No Relation,"Both norms express a similar attitude towards marriage, which is that it is important to be sure of the decision before getting married",Not being able to talk things through with someone does not imply that you are not sure about it,0.3975967764854431,0.5025959014892578,0.45009633898735046
571,No Relation,Contradiction,"The US norm is about expressing and managing emotions, while the Chinese norm is about respecting family relationships and maintaining a positive image",Anger is not appropriate,0.2804315686225891,0.3843347430229187,0.3323831558227539
572,Contradiction,Contradiction,"The US norm expresses a positive attitude towards being transgender, while the Chinese social norm expresses a negative attitude",It's not socially acceptable to change your gender is contradictory to being transgender,0.3971044421195984,0.506484866142273,0.45179465413093567
573,No Relation,No Relation,The US norm of showing concern for a child has no relation to the Chinese norm of communicating with family members who have anxiety disorders,It is not implied that the child is anxious,0.31942319869995117,0.5325018763542175,0.42596253752708435
574,No Relation,Contradiction,"The US norm is about expressing emotions, while the Chinese norm is about being honest and truthful",The subject cannot be both acceptable and not appropriate,0.34423011541366577,0.37776637077331543,0.3609982430934906
575,Entailment,No Relation,Both norms express similar attitudes towards the action of breaking up with a significant other in a situation where the significant other has hurt the person,Not every significant other is a boyfriend,0.23631764948368073,0.4297505021095276,0.33303407579660416
576,Entailment,No Relation,"Both norms express disapproval towards expecting anything from anyone, including giving presents to the children on Christmas",The fact that it's wrong to expect anything from anyone does not imply it being necessary to give presents to your children on christmas,0.6119234561920166,0.7088217735290527,0.6603726148605347
577,Entailment,No Relation,"Both norms express approval towards talking to the girl in this situation, emphasizing the importance of communication",You can not infer you can talk,0.19679512083530426,0.3534714877605438,0.27513330429792404
578,No Relation,No Relation,"The US norm is about being respectful and considerate of others, while the Chinese norm is about not having to be polite to someone you don't like",It is not necessary to be polite to someone you don't like,0.5606099367141724,0.7013274431228638,0.6309686899185181
579,No Relation,Entailment,"The US norm is about being polite and courteous, while the Chinese norm is about following proper etiquette",To thank people is to thank others,0.31862467527389526,0.3801521062850952,0.34938839077949524
580,No Relation,No Relation,"The US norm is about someone else's relationship, while the Chinese norm is about your own relationship",Not everyone is a boyfriend,0.29920899868011475,0.3970276117324829,0.34811830520629883
581,Contradiction,Contradiction,"The US norm expresses a more neutral attitude towards not getting along with siblings, while the Chinese norm expresses disapproval of hating one's own sister",It is not appropriate to hate your own sister and it is okay not to relate to them,0.49142539501190186,0.5625033378601074,0.5269643664360046
582,No Relation,No Relation,"The US norm is about maintaining a positive attitude towards friends, while the Chinese norm is about appropriate behavior in a romantic relationship",Not all friends are a boyfriend and girlfriend,0.22871612012386322,0.47762051224708557,0.3531683161854744
583,Contradiction,No Relation,"The US norm expresses disapproval to being jealous, while the Chinese norm implies that it's normal to feel jealous about this situation",Not all jealousy is normal,0.35302019119262695,0.4694667458534241,0.4112434685230255
584,No Relation,Contradiction,"The US norm is about avoiding certain types of relationships, while the Chinese norm is about understanding and accepting the past of one's partner",It's not okay to be mad at your current partner for something that their exes did in the past if you're inappropriate to date a family member'' ex,0.30498161911964417,0.4988422989845276,0.4019119590520859
585,Entailment,Contradiction,Both norms imply that it is okay to not get along with your family members,If your mother is your parent then you are not allowed to resent her,0.3725714087486267,0.5558672547340393,0.464219331741333
586,No Relation,Contradiction,"The US norm is about accepting that not everyone will like you, while the Chinese norm is about dealing with difficult emotions in a constructive way",You can't expect everyone to like you and face your dark thoughts at the same time,0.47970616817474365,0.6161558628082275,0.5479310154914856
587,Entailment,No Relation,"Both norms express approval towards crying when feeling overwhelmed, indicating that it is normal to feel and express emotions",It is not apparent they have someone to rely on,0.23471613228321075,0.4575287103652954,0.3461224213242531
588,No Relation,No Relation,"The US norm is about being respectful of others and their space, while the Chinese norm is about prioritizing self-care and looking out for one's own needs before helping others",Overstaying is not the same as taking care of yourself first and then others,0.372997522354126,0.5581379532814026,0.4655677378177643
589,No Relation,Contradiction,"The US norm is about respecting the feelings of those involved in a breakup, while the Chinese norm is about making decisions based on personal happiness and not staying in an unhappy relationship",You're expected to stay in an unhappy relationship if you have been together for a long tim,0.3159538507461548,0.497264564037323,0.4066092073917389
590,No Relation,No Relation,"The US norm is about not judging someone based on their past, while the Chinese norm is about respecting familial relationships and not allowing personal feelings to interfere with them",Not everyone with a girlfriend is your brother,0.18752630054950714,0.4762442708015442,0.33188528567552567
591,Entailment,No Relation,Both norms express the importance of family love and the idea that parents can express their love in different ways,Not all family members are parents and children,0.2950291633605957,0.45436906814575195,0.37469911575317383
592,No Relation,No Relation,"The US norm is about financial responsibility and caution, while the Chinese norm is about the value of friendship and mutual support",It's not implied that the friend is helping you,0.18706528842449188,0.44301214814186096,0.3150387182831764
593,Entailment,Entailment,Both norms express a similar attitude that it is acceptable to be confused about who you are and where you are in life,Questioning your identity is a form of confusion about where you are in life,0.5664681792259216,0.6836335062980652,0.6250508427619934
594,Entailment,Entailment,"Both norms express disapproval of peeing in the tub, as it is inconsiderate of other people",You should be considerate of other people implies it is not appropriate to urinate in the bathtub,0.5282995700836182,0.6825312972068787,0.6054154336452484
595,Entailment,No Relation,"The US norm expresses a positive attitude towards giving people a fair chance, and the Chinese norm expresses a negative attitude towards being constantly suspicious of others and denying them a fair chance for no reason",Not giving people a fair chance does not imply being suspicious and not appropriate to be suspicious,0.392675518989563,0.5560860633850098,0.4743807911872864
596,Entailment,Entailment,Both norms express approval towards exploring one's sexuality and not regretting it in the future,It is better to take a chance than to regret not taking chanc,0.35667991638183594,0.4824134111404419,0.4195466637611389
597,Entailment,No Relation,"Both norms express disapproval of disliking the parent's future spouse, even though the US norm focuses on the parent's feelings while the Chinese norm focuses on the relationship between the siblings-in-law","It may be necessary to dislike your parent's future spouse, even though you will be married to their brother/sister",0.49580806493759155,0.5591641068458557,0.5274860858917236
598,No Relation,Contradiction,This Chinese norm does not talk about breaking up with someone and it does not relate to the US norm,"If you look out for your friends, then it is not not our business",0.3168538212776184,0.47994327545166016,0.3983985483646393
599,Entailment,No Relation,"Both norms express the idea that studying for exams is a way of dealing with exam stress, so they express similar attitudes towards dealing with exam stress",Just because you are encouraged to study for any big tests doesn't mean you have anxiety,0.4080304503440857,0.49621543288230896,0.4521229416131973
600,Entailment,No Relation,Both norms express the same attitude of being honest and direct when ending a relationship,Talking about issues does not imply that it is better to be honest,0.33050471544265747,0.5280656218528748,0.4292851686477661
601,No Relation,No Relation,"The US norm is about politeness and social etiquette, while the Chinese norm is about a cultural expectation of when people should eat",Just because people eat doesn't mean it's breakfast in the morning,0.2720492482185364,0.45321643352508545,0.3626328408718109
602,Entailment,No Relation,Both norms express similar attitudes towards involving other people in a relationship with a friend or significant other,"Just because you can't expect all of your friend's friends to accept their relationship with you, it does not mean it is inappropriate to involve your girlfriend'",0.2923944592475891,0.48950424790382385,0.3909493535757065
603,No Relation,Contradiction,"The US norm is about expressing affection and wanting to keep memories of a relationship, while the Chinese norm is about respecting privacy and not invading someone else's personal space",Pictures of a significant other are not social media passwords,0.26877808570861816,0.48224377632141113,0.37551093101501465
604,Entailment,Contradiction,"Both norms express disapproval of wanting to interfere in other people's relationships, regardless of the specific reason for wanting them to break up",If it is not our business then it cannot be fine,0.3322426974773407,0.3908710479736328,0.36155687272548676
605,No Relation,Contradiction,"The US norm is about maintaining relationships with siblings, while the Chinese norm is about respecting and honoring one's mother",The mother is not a sibling of the person that should hate them,0.2898079752922058,0.4920528531074524,0.3909304141998291
606,No Relation,No Relation,"The US norm is about financial responsibility and caution, while the Chinese norm is about generosity and kindness towards others",It's not implied that you help others when they need you,0.2950308918952942,0.4730227291584015,0.38402681052684784
607,No Relation,Contradiction,"The US norm is about communication and resolving conflicts in relationships, while the Chinese norm is about respecting social etiquette when ending a relationship",Talking about issues and break up are different,0.32908666133880615,0.48675093054771423,0.4079187959432602
608,Entailment,Contradiction,"Both norms express the idea that one should be independent when possible, but the Chinese norm suggests that it is acceptable to ask for help from one's parents in certain cases","Adults are expected to be self-sufficient, but you should explain your situation to your parents if you need money",0.4468775987625122,0.6579254865646362,0.5524015426635742
609,No Relation,Contradiction,"The US norm is about expressing appreciation for someone's help, while the Chinese norm is about being mindful of how one speaks and not embarrassing others",It's not polite to ask people whether they are pronouncing words correctly,0.34568119049072266,0.5036954879760742,0.42468833923339844
610,Contradiction,Contradiction,"The US norm expresses disapproval of hating all your friends, while the Chinese norm expresses a more neutral attitude towards the situation",It is bad to hate all your friends but not the end of the world if you are not friends with someone,0.4677965044975281,0.5226888060569763,0.4952426552772522
611,Entailment,No Relation,"Both norms express disapproval of feeling and expressing hate for other people, whether it is directed towards the boyfriend or not",Just because he hates other people doesn't mean i is constantly criticizing his girlfrien,0.3094329833984375,0.4904942214488983,0.3999636024236679
612,No Relation,No Relation,"The US norm is about encouraging children to pursue their passions, while the Chinese norm is about making decisions with an eye towards the future",Just because parents support their children's interests it does not mean they think about their future,0.4692923426628113,0.571901261806488,0.5205968022346497
613,Entailment,No Relation,Both norms express a similar sentiment of not being angry towards the boyfriend for not telling what is wrong,Just because it is ok not to talk about things if you are not ready it does not mean you should be angry with your boyfriend he is not good at communicating,0.4874354600906372,0.5872612595558167,0.5373483598232269
614,Contradiction,Contradiction,"The US norm expresses a positive attitude towards asking people for advice, while the Chinese norm emphasizes that one should make plans for themselves and refrain from seeking help",If you listen to someone's advice you are not making a plan for your own career,0.42169439792633057,0.5560944080352783,0.48889440298080444
615,No Relation,No Relation,"The US norm is about being supportive and understanding when a relative confides in you, while the Chinese norm is about being honest and open with your family members about your shortcomings","Just because a relative opens up to you, it doesn't mean they already know",0.4196960926055908,0.5059149265289307,0.46280550956726074
616,Entailment,Entailment,Both norms imply that it is appropriate for children to ask their parents for permission before taking up activities,Asking parents to sign children up for activities is a rephrasing of asking for permission before doing something,0.5156046152114868,0.6466808319091797,0.5811427235603333
617,Contradiction,No Relation,"The US norm expresses a neutral attitude towards getting unhappy with the partner, while the Chinese norm expresses disapproval of showing your bad side",You can't expect your partner to always be happy with you and does not imply it is not appropriate to show your bad side to your girlfriend because she is your goo,0.30662232637405396,0.523475170135498,0.415048748254776
618,Contradiction,Contradiction,The US norm expresses that partners should try to stay together and be loyal,One can't be loyal to one and break up with your girlfriend at the same time,0.3170314133167267,0.4801972806453705,0.3986143469810486
619,No Relation,Entailment,The US norm is about how to deal with the situation if one hates his or her sister,"If you don't like your siblings, it is not necessary to go no-contact with family members",0.44511377811431885,0.5415236949920654,0.49331873655319214
620,Entailment,No Relation,"Both norms express similar attitudes towards being in a relationship, i","Just because you shouldn't assume the way your partner would feel about you, it does not necessarily mean you are afraid of beginning a new relationship",0.26160240173339844,0.49615275859832764,0.37887758016586304
621,Entailment,No Relation,"Both norms express similar attitudes towards parental relationships, that is, showing gratitude and forgiveness towards one's parents",Not all parents have imperfections,0.2367182821035385,0.38824525475502014,0.3124817684292793
622,No Relation,Contradiction,The US norm shows that it is acceptable to dislike other people,It is not logical to stereotype a group of people based on your experience with th,0.23504497110843658,0.5274864435195923,0.38126570731401443
623,Entailment,No Relation,Both norms express a similar sentiment that it is okay not to have a perfect relationship with one's parents,It's okay not to always get along with your parents does not indicate it is not necessary to be filial to your mother to a great extent,0.4299532175064087,0.5917185544967651,0.5108358860015869
624,Entailment,No Relation,"Both norms express similar attitudes that people should be respectful and try to get along, even if the situation is difficult",Just because you are trying to get along with people does not mean that they are tolerant and understanding of each other,0.42506343126296997,0.5891221761703491,0.5070928037166595
625,No Relation,Contradiction,"The US norm is about group dynamics and social exclusion, while the Chinese norm is about self-esteem and self-acceptance","If it's normal to shun someone, it would be normal for them to hate themselves",0.3537834882736206,0.4736649692058563,0.41372422873973846
626,Entailment,Entailment,"Both norms express approval towards being transgender, as it is a form of being different from others",Being transgender is a different way to be from others,0.5331130027770996,0.6741953492164612,0.6036541759967804
627,No Relation,Contradiction,"The US norm is about how parents should feel, while the Chinese norm is about what children should do",Parents are not girls and strangers aren't in kindergarten,0.1960350126028061,0.42072543501853943,0.30838022381067276
628,No Relation,Contradiction,"The US norm is about liking, while the Chinese norm is about acceptable behavior (being polite)","If you are being pressured to like the significant other of someone, then they are not your friends",0.35599464178085327,0.44503140449523926,0.40051302313804626
629,No Relation,No Relation,US norm diapproves of controlling a friend's behavior while Chinese norm expresses disapproval towards the boyfriend getting angry at his girlfriend in front of her friends,You can not infer it is inappropriate,0.24472296237945557,0.38246089220046997,0.31359192728996277
630,Contradiction,Contradiction,"Given a similar situation, the US norm suggests that couples should be open with each other, but Chinese norm implies that one might not truly love one's partner","The person is either expected to be open and communicative with one another, or it is not necessary to feel like you deserve your partner",0.4321303963661194,0.5923319458961487,0.512231171131134
631,Entailment,No Relation,"Both norms express respect towards elders, so it is inappropriate to make the parents mad by expressing anger",Just because parents are expected to have concern for their children it does not mean it is not polite to make elders angry,0.5704331994056702,0.5702357292175293,0.5703344643115997
632,No Relation,Contradiction,"The US norm is about being considerate of others and cleaning up after yourself, while the Chinese norm is about reflecting on one's dreams and aspirations",It's rude to leave a mess and it' is normal to think about unfinished dreams,0.41164255142211914,0.5298653841018677,0.4707539677619934
633,No Relation,Contradiction,"The US norm is about the expectation of family members to help with childcare, while the Chinese norm is about respecting the autonomy of adults and not forcing their parents to take care of their children","If it's expected that family members will help out with childcare, then it is not appropriate for an adult to force their parents to take care of their children",0.6482589840888977,0.671217679977417,0.6597383320331573
634,Entailment,No Relation,The US norm expresses approval of loving family members,It is not appropriate to be rude to elders,0.2768179774284363,0.43571218848228455,0.3562650829553604
635,No Relation,Entailment,"The US norm is about personal relationships, while the Chinese norm is about respecting authority figures",It is expected that you like the mother of your daughter so it is not appropriate to be disrespectful to your elders,0.3328385353088379,0.5072255730628967,0.4200320541858673
636,Entailment,No Relation,Both norms express similar attitudes towards expressing negative emotions towards your parents,A mother and her child getting along does not mean it is not appropriate to speak badly of elders,0.39274415373802185,0.47168391942977905,0.43221403658390045
637,No Relation,Entailment,"The US norm is about online safety and avoiding potentially dangerous situations, while the Chinese norm is about respecting social boundaries and not asking intrusive questions",If people don't know well then they shouldn' ask questions about them,0.2539736032485962,0.4717480540275574,0.3628608286380768
638,No Relation,Contradiction,"The US norm is about politeness and social etiquette, while the Chinese norm is about personal happiness and contentment",It is rude not to talk to someone,0.28939688205718994,0.4529520571231842,0.3711744695901871
639,No Relation,Contradiction,"The US norm is about respecting and honoring one's parents, while the Chinese norm is about the difficulty of changing the behavior of one's partner's parents",You cannot hate your parent and be a partner of yours at the same time,0.34195592999458313,0.5321317911148071,0.43704386055469513
640,No Relation,Contradiction,"The US norm is about expressing disagreement in a family setting, while the Chinese norm is about respecting boundaries and not displaying anger in front of a partner's family",It is okay to have disagreements with family but not acceptable to get angry with your boyfriend in front of his brother,0.5113244652748108,0.612474799156189,0.5618996322154999
641,Contradiction,Contradiction,"The US norm expresses disapproval of assigning all chores to one person, while the Chinese norm expects a certain level of inequality in the division of household chores",It is not reasonable to divide chores equally between husband and wife,0.4422524571418762,0.5370699763298035,0.48966121673583984
642,Contradiction,Contradiction,The US norm implies that it is understandble to be upset with one's girlfriend for this situation,It's not appropriate to argue about small things and it' s okay to be upset with someone if they don't remember your birthday,0.3429641127586365,0.5133910179138184,0.4281775653362274
643,Entailment,No Relation,Both norms express disapproval towards expressing negative thoughts and feelings towards others,Just because it's frowned upon to hate others doesn't mean you should keep your thoughts to yourself if you don',0.36188408732414246,0.541603147983551,0.45174361765384674
644,No Relation,No Relation,"The US norm is about meeting friends of your significant other, while the Chinese norm is about your significant other stopping you from meeting other members of the opposite sex",Not all partners are a girlfriend,0.16995961964130402,0.37543919682502747,0.27269940823316574
645,No Relation,Contradiction,The US norm discusses how one should not feel jealous of one's friend,"If you are proud of people, you cant be honest with your best friend",0.3942113220691681,0.5428668856620789,0.4685391038656235
646,No Relation,Contradiction,"The US norm is about parental responsibility, while the Chinese norm is about respecting and honoring one's mother","Parents are not kids, so it is not appropriate to dislike your own mother",0.403129518032074,0.5226104855537415,0.4628700017929077
647,No Relation,No Relation,"The US norm applies to relationships, while the Chinese norm is more general and talks about the difference between love and liking",The relationship is not necessarily love and the relationship does not imply that the friend is your friend,0.33547598123550415,0.48088526725769043,0.4081806242465973
648,No Relation,Contradiction,"The US norm is about online safety and avoiding potentially dangerous situations, while the Chinese norm is about the acceptability of having feelings for someone other than one's partner",You shouldn't like other people if something is wrong with you,0.33445999026298523,0.47941192984580994,0.4069359600543976
649,Entailment,No Relation,"Both norms express approval towards keeping in touch with an ex-boyfriend, though the Chinese norm expresses it more specifically with regards to sending messages",Not all people from your past are an ex-boyfriend and an e-mail sent to a former girlfriend is not necessarily deemed understandable,0.38407081365585327,0.5019389986991882,0.44300490617752075
650,Contradiction,Contradiction,"The US norm expresses disapproval of hating others, while the Chinese norm expresses approval of hating one's sister in certain situations",One cannot be frowned upon and normal at the same time,0.32604292035102844,0.47775352001190186,0.40189822018146515
651,No Relation,No Relation,"The US norm is about seeking advice from those who have been successful in marriage, while the Chinese norm is about taking the time to make sure you are ready for marriage before taking the plunge",You can not infer you are afraid,0.14592958986759186,0.416728138923645,0.28132886439561844
652,No Relation,No Relation,"The US norm is about communication and openness in relationships, while the Chinese norm is about respecting the decisions of others and not passing judgement","People in a relationship are supposed to discuss their feelings with each other but it is not polite to say ""he is good enough for you"" to your friends",0.35930901765823364,0.53757244348526,0.4484407305717468
653,No Relation,No Relation,"The US norm is about communication etiquette, while the Chinese norm is about respect for animals","Not all people are animals, and not all wrong things are done to hurt animals for fun",0.30086392164230347,0.4833204746246338,0.39209219813346863
654,No Relation,Contradiction,"The US norm is about familial relationships and the importance of loving your siblings, while the Chinese norm is about respecting the wishes of one's mother and not necessarily being overly filial",Siblings are not a mother,0.2271745502948761,0.4248855710029602,0.32603006064891815
655,No Relation,No Relation,"The US norm is about respecting the wishes of a romantic partner, while the Chinese norm is about understanding the limitations of a close friend and not expecting them to attend a wedding",Not all people are close friends and you do not have to force someone to attend if they cannot make it,0.3452746868133545,0.5634816288948059,0.4543781578540802
656,No Relation,No Relation,"The US norm is about online safety and etiquette, while the Chinese norm is about showing respect to those who are older than you",Not every person is your elders,0.24706752598285675,0.4501457214355469,0.3486066237092018
657,No Relation,Contradiction,"The US norm is about maintaining good relationships with friends, while the Chinese norm is about respecting the current relationship and not bringing up the past","If your friends are upset over their partners, then you are not disrespectful to your partner",0.34241795539855957,0.49332645535469055,0.41787220537662506
658,Contradiction,Contradiction,"The US norm expresses disapproval towards holding men and women to different standards, while the Chinese norm expresses approval towards not liking men",It is not okay to not like men because it is sexist to hold men and women to different standard,0.5421926379203796,0.6555948257446289,0.5988937318325043
659,Contradiction,Contradiction,"The US norm expresses a positive attitude towards loving one's family, while the Chinese norm expresses a more neutral judgement (""it is okay to hate your father if he is selfish"")",Love is not hate,0.32177144289016724,0.38754361867904663,0.35465753078460693
660,Entailment,No Relation,Both norms express the idea that it is a good thing to give someone a gift on special occasions,Not all people have a boyfriend and giving he egifts on special occasion does not mean the gift is meaningful,0.30050748586654663,0.5472179055213928,0.4238626956939697
661,Entailment,No Relation,"Both norms express disapproval towards being unfaithful to one's significant other, although the US norm is more general while the Chinese norm is more specific about lying about cheating",Not every girlfriend is a significant other,0.2845047414302826,0.43238162994384766,0.3584431856870651
662,Entailment,No Relation,Both norms express the idea that it is okay to feel negative feelings towards someone without judgement,It is not implied that you dislike your father and you don't have to turn into someone you hate,0.3659824728965759,0.498718798160553,0.43235063552856445
663,No Relation,No Relation,"The US norm is about communication and openness in relationships, while the Chinese norm is about understanding and accepting the flaws of others",It is not implied that people in a relationship are supposed to love someone even if they frequently disappoint them,0.2803589105606079,0.5368486046791077,0.4086037576198578
664,Contradiction,Contradiction,"The US norm expresses approval towards having negative feelings towards someone, while the Chinese norm expresses disapproval of disliking one's own father",It is not your right to dislike your father no matter what the reasons are,0.45448148250579834,0.5490095019340515,0.5017454922199249
665,Contradiction,Contradiction,"The US norm expresses disapproval to being jealous, while the Chinese norm implies that it's okay to express such feelings to your boyfriend",Being jealous is bad,0.37909990549087524,0.5373418927192688,0.458220899105072
666,No Relation,No Relation,"The US norm is about the parental responsibility to provide love and care for their children, while the Chinese norm is about the importance of understanding one's father as one grows up",Just because parents are expected to love and care for their children it does not mean it is better to understand your father,0.49065840244293213,0.6124212741851807,0.5515398383140564
667,Contradiction,Contradiction,The US norm shows that it is acceptable for someone to dislike others,It's not appropriate to hate your classmate and dislike people at the same time,0.47087574005126953,0.5847720503807068,0.5278238952159882
668,No Relation,Entailment,"The US norm is about flaunting, while the Chinese norm is about expressing jealousy",If you flaunt something that makes others jealous then it is not appropriate to show your jealousy to others,0.48365259170532227,0.5140283703804016,0.49884048104286194
669,Entailment,Entailment,"Both norms express similar attitudes towards having feelings for someone who is already in a relationship, suggesting that it is not acceptable","If you have feelings for someone, it is not appropriate to bother them",0.4242318868637085,0.62260901927948,0.5234204530715942
670,No Relation,No Relation,"The US norm is about avoiding romantic relationships with people who are related to your ex, while the Chinese norm is about avoiding sexual relations with a specific family member",Not all family members are a brother,0.27413028478622437,0.411806583404541,0.3429684340953827
671,Entailment,Contradiction,The US norm implies that one should not be forced to do things they don't want,Breakup with her is contradictory to don't let your partner tell you what to do,0.3048385679721832,0.5274763107299805,0.41615743935108185
672,No Relation,Contradiction,"The US norm is about expressing love for family, while the Chinese norm is about managing relationships with in-laws",It is not expected that you like your spouse's family members because you love your family,0.3099069595336914,0.4930962920188904,0.4015016257762909
673,No Relation,Contradiction,"The US norm is about the progression of a relationship, while the Chinese norm is about the legal implications of a relationship ending",One is about taking the next step in a relationship while the other is not and one can't do both at the same time,0.3385230302810669,0.53589928150177,0.43721115589141846
674,No Relation,Contradiction,"The US norm is about seeking assistance when needed, while the Chinese norm is about not feeling obligated to have all the answers","If you don't know what to do you should get some help, and it is not necessary to know",0.38703352212905884,0.5344951748847961,0.4607643485069275
675,Entailment,No Relation,Both norms express disapproval towards hooking up with an ex's family,You can not infer it is your brother,0.20603163540363312,0.47297632694244385,0.3395039811730385
676,No Relation,Entailment,"The US norm is about respecting the relationships of others, while the Chinese norm is about gender equality and preventing exploitation",Men are not friends of women and not appropriate to make a friend choose is the same as not to take advantage of women,0.35300058126449585,0.48866724967956543,0.42083391547203064
677,No Relation,Contradiction,"The US norm is about individual choice and freedom in romantic relationships, while the Chinese norm is about expressing love and appreciation to friends in a timely manner",You cannot date and express your love to your friends simultaneously,0.35420843958854675,0.5876489281654358,0.47092868387699127
678,No Relation,Entailment,"The US norm is about expressing romantic feelings, while the Chinese norm is about developing relationships through communication","If someone is in love with you, then you need to communicate with them directly to get to know them better",0.4565005302429199,0.5183539986610413,0.4874272644519806
679,No Relation,No Relation,"The US norm is about politeness and etiquette, while the Chinese norm is about making a difficult decision",It is not apparent that it is a difficult decision to make,0.31064653396606445,0.4954272508621216,0.403036892414093
680,Entailment,Contradiction,Both norms express similar attitudes towards the situation: i,"If someone disliking you, they will not talk about it",0.2033657729625702,0.3635878562927246,0.2834768146276474
681,Entailment,Entailment,"Both norms express disapproval towards peeing in the bathtub, implying that it is generally considered impolite","If it's rude to pee in the bathtub, then it is not appropriate to urinate",0.5062710046768188,0.5823009014129639,0.5442859530448914
682,Entailment,Entailment,Both norms express the idea that it is important to be aware of one's feelings and the facts before making decisions about someone,Talking to your friends about your feelings and concerns is a way to get to know someone,0.4230276346206665,0.5861411690711975,0.504584401845932
683,No Relation,No Relation,"The US norm is about the emotional experience of pregnancy, while the Chinese norm is about honesty and communication in relationships",It is not always appropriate to keep secrets,0.30807095766067505,0.452099084854126,0.3800850212574005
684,No Relation,Contradiction,"The US norm is about expressing emotions in response to a situation, while the Chinese norm is about respecting individual choice and not pressuring someone to have children",If a child doesn't let you see grandchildren then it is not appropriate to force someone to have children,0.34522128105163574,0.545653223991394,0.4454372525215149
685,Entailment,No Relation,Both norms express disapproval towards not telling a friend about her boyfriend dating someone else,You shouldn't be hiding your relationship from your friend,0.41404569149017334,0.5460646748542786,0.48005518317222595
686,Entailment,No Relation,Both norms are expressing a negative attitude towards having a feeling of hatred towards one's sister,Not all sisters are sisters,0.25621771812438965,0.3656352460384369,0.31092648208141327
687,Entailment,No Relation,"Both norms express similar attitudes towards dealing with issues with people close to you in a constructive way, rather than resorting to hatred",It's hurtful to hate somebody close to you doesn't mean it is not appropriate to transfer your dissatisfaction with life to your daughter-in-law,0.3249084949493408,0.5604081749916077,0.44265833497047424
688,Contradiction,Contradiction,The US norm requires people to like their family,It is not expected that you like your family if you don't get along with her personality-wise,0.4291154742240906,0.5872320532798767,0.5081737637519836
689,Entailment,No Relation,Both norms express disapproval of not showing appreciation to friends on their birthdays,"Just because you should let loved ones know, does not mean it is rude to not congratulate them",0.4584057927131653,0.5398404002189636,0.49912309646606445
690,No Relation,No Relation,"The US norm is about age preferences in relationships, while the Chinese norm is about having a positive attitude and self-confidence","Just because it's okay to date younger people, doesn't necessarily mean it is good to be confident",0.4300466775894165,0.5122323036193848,0.47113949060440063
691,No Relation,Contradiction,"The US norm is about treating others with respect and understanding, while the Chinese norm is about respecting family boundaries and showing politeness",One cannot dislike and ask permission simultaneously,0.2431458681821823,0.38641127943992615,0.31477857381105423
692,Entailment,No Relation,Both norms express disapproval towards getting upset or angry with someone because of their sense of humor,It's not necessarily not appropriate to make your partner angry,0.33007538318634033,0.539161741733551,0.4346185624599457
693,No Relation,No Relation,"The US norm is about expressing emotions in relationships, while the Chinese norm is about respecting boundaries and not asking intrusive questions",You can not infer he is angry,0.22770221531391144,0.42771580815315247,0.32770901173353195
694,No Relation,Contradiction,"The US norm is about attention-seeking behavior, while the Chinese norm is about how to practice conversation skills",It is either advisable to say things for attention or to practice communication skills,0.48731356859207153,0.5614750385284424,0.524394303560257
695,No Relation,No Relation,"The US norm is about accepting uncertainty and confusion in life, while the Chinese norm is about finding one's identity and purpose in life","Being confused about where you are doesn't imply to find the answer of ""who am i"" from the root",0.33332884311676025,0.5177450180053711,0.4255369305610657
696,No Relation,No Relation,"The US norm is about having respect for one's parents regardless of personal feelings, while the Chinese norm is about respecting elders in general, regardless of familial ties",Dislike does not imply disrespect,0.359777569770813,0.3570193350315094,0.3583984524011612
697,Entailment,No Relation,Both norms express disapproval of falling in love with someone else when you are in a relationship,Not every boyfriend is your best friend,0.1943124532699585,0.42836204171180725,0.3113372474908829
698,No Relation,Contradiction,"The US norm expresses approval towards parents having concern for their children, while the Chinese norm expresses disapproval towards getting angry with elders",Parents and elders are different,0.3602824807167053,0.4294680058956146,0.39487524330616
699,Entailment,No Relation,Both norms express disapproval towards having feelings for someone else's partner,Just because it is not appropriate to fall in love with your friend's partner does not mean it' s not wrong to,0.39526060223579407,0.5684574246406555,0.4818590134382248
700,No Relation,Contradiction,"The US norm is about expressing affection in a romantic relationship, while the Chinese norm is about respecting boundaries and not crossing them in a friendship",Significant others are not best friends,0.22628054022789001,0.3874374032020569,0.30685897171497345
701,No Relation,No Relation,"The US norm is about expressing emotions in response to a loss, while the Chinese norm is about making assumptions about the speaker's life experience",It is not necessarily assumed that the speaker has lost their best friend,0.3718916177749634,0.5335860252380371,0.45273882150650024
