ID,y_true,y_pred,expl_true,expl_pred,bleurt,bertscore,expl_score
602,Entailment,No Relation,Both norms express similar attitudes towards involving other people in a relationship with a friend or significant other,"It's good to admit your faults, but you can't admit the fault of others",0.3074290156364441,0.4687631130218506,0.38809606432914734
603,No Relation,No Relation,"The US norm is about expressing affection and wanting to keep memories of a relationship, while the Chinese norm is about respecting privacy and not invading someone else's personal space",No relationship,0.16455481946468353,0.3957787752151489,0.28016679733991623
604,Entailment,No Relation,"Both norms express disapproval of wanting to interfere in other people's relationships, regardless of the specific reason for wanting them to break up","The US norm is about personal choice and family planning, while the Chinese norm has to do with respect and honoring family relationships",0.3925076127052307,0.4783620238304138,0.43543481826782227
605,No Relation,No Relation,"The US norm is about maintaining relationships with siblings, while the Chinese norm is about respecting and honoring one's mother",It's good to admit your faults because it helps you to learn and grow,0.2610727548599243,0.49674469232559204,0.3789087235927582
606,No Relation,No Relation,"The US norm is about financial responsibility and caution, while the Chinese norm is about generosity and kindness towards others",Having a good attitude about yourself is one of the most important things,0.3935128450393677,0.4836289584636688,0.43857090175151825
607,No Relation,No Relation,"The US norm is about communication and resolving conflicts in relationships, while the Chinese norm is about respecting social etiquette when ending a relationship",No relation,0.1183248907327652,0.2909333407878876,0.20462911576032639
608,Entailment,No Relation,"Both norms express the idea that one should be independent when possible, but the Chinese norm suggests that it is acceptable to ask for help from one's parents in certain cases","It's good to admit your faults, but it'd be good not to",0.14599600434303284,0.5245518088340759,0.3352739065885544
609,No Relation,No Relation,"The US norm is about expressing appreciation for someone's help, while the Chinese norm is about being mindful of how one speaks and not embarrassing others","The US norm is about personal choice and family planning, while the Chinese norm focuses on respect and honoring family relationships",0.5531452298164368,0.6999967098236084,0.6265709698200226
610,Contradiction,No Relation,"The US norm expresses disapproval of hating all your friends, while the Chinese norm expresses a more neutral attitude towards the situation",No relationship,0.10767024755477905,0.3501085042953491,0.2288893759250641
611,Entailment,No Relation,"Both norms express disapproval of feeling and expressing hate for other people, whether it is directed towards the boyfriend or not",No one is perfect and no one can be perfect,0.25624600052833557,0.34429001808166504,0.3002680093050003
612,No Relation,fail,"The US norm is about encouraging children to pursue their passions, while the Chinese norm is about making decisions with an eye towards the future",fail,0.015607759356498718,0.23287582397460938,0.12424179166555405
613,Entailment,No Relation,Both norms express a similar sentiment of not being angry towards the boyfriend for not telling what is wrong,"The US norm is about personal choice and family planning, while the Chinese norm focuses on respecting and honoring family relationships",0.34312576055526733,0.49027904868125916,0.41670240461826324
614,Contradiction,No Relation,"The US norm expresses a positive attitude towards asking people for advice, while the Chinese norm emphasizes that one should make plans for themselves and refrain from seeking help",It's good to admit your faults,0.2502237558364868,0.5036075711250305,0.37691566348075867
615,No Relation,No Relation,"The US norm is about being supportive and understanding when a relative confides in you, while the Chinese norm is about being honest and open with your family members about your shortcomings",It's good to admit your faults,0.3548399806022644,0.5373373627662659,0.44608867168426514
616,Entailment,No Relation,Both norms imply that it is appropriate for children to ask their parents for permission before taking up activities,Generally people don't admit their faults,0.16357873380184174,0.48253142833709717,0.32305508106946945
617,Contradiction,No Relation,"The US norm expresses a neutral attitude towards getting unhappy with the partner, while the Chinese norm expresses disapproval of showing your bad side","It's hard to admit your faults when you're young, because you can't think of them",0.32282406091690063,0.4981273114681244,0.4104756861925125
618,Contradiction,No Relation,The US norm expresses that partners should try to stay together and be loyal,It's good to admit your faults because you can learn from them and move on,0.2738489508628845,0.4930204749107361,0.3834347128868103
619,No Relation,No Relation,The US norm is about how to deal with the situation if one hates his or her sister,No relation,0.10488757491111755,0.30308517813682556,0.20398637652397156
620,Entailment,Contradiction,"Both norms express similar attitudes towards being in a relationship, i",No relationship,0.10660389065742493,0.43720030784606934,0.27190209925174713
621,Entailment,No Relation,"Both norms express similar attitudes towards parental relationships, that is, showing gratitude and forgiveness towards one's parents","The US norm is about personal choice and family planning, while the Chinese norm focuses on respect and honoring family relationships",0.4504082202911377,0.5510287880897522,0.500718504190445
622,No Relation,No Relation,The US norm shows that it is acceptable to dislike other people,No relationship,0.1027907133102417,0.3652532994747162,0.23402200639247894
623,Entailment,No Relation,Both norms express a similar sentiment that it is okay not to have a perfect relationship with one's parents,It's good to admit your faults to avoid getting into a fight or argument with someone,0.39627760648727417,0.5225110054016113,0.45939430594444275
624,Entailment,Contradiction,"Both norms express similar attitudes that people should be respectful and try to get along, even if the situation is difficult",It is good to admit your faults,0.3141070008277893,0.5209342241287231,0.4175206124782562
625,No Relation,Contradiction: No Relation,"The US norm is about group dynamics and social exclusion, while the Chinese norm is about self-esteem and self-acceptance",It's good to admit your faults,0.2282993048429489,0.46761348843574524,0.3479563966393471
626,Entailment,No Relation,"Both norms express approval towards being transgender, as it is a form of being different from others",It's good to admit your faults because it makes you look better to others,0.4242696762084961,0.5740663409233093,0.4991680085659027
627,No Relation,No Relation,"The US norm is about how parents should feel, while the Chinese norm is about what children should do",I think the sentence is contradicting itself,0.30603617429733276,0.46689262986183167,0.3864644020795822
628,No Relation,No Relation,"The US norm is about liking, while the Chinese norm is about acceptable behavior (being polite)","The US norm is about personal choice and family planning, while the Chinese norm involves respect and honoring family relationships",0.5610775947570801,0.735680103302002,0.648378849029541
629,No Relation,No Relation,US norm diapproves of controlling a friend's behavior while Chinese norm expresses disapproval towards the boyfriend getting angry at his girlfriend in front of her friends,"The US norm is about personal choice, while the Chinese norm involves respecting and honoring family relationships, and the US is different from China in that respect",0.41862428188323975,0.530494213104248,0.4745592474937439
630,Contradiction,Contradiction,"Given a similar situation, the US norm suggests that couples should be open with each other, but Chinese norm implies that one might not truly love one's partner",It's bad to admit your faults,0.25152528285980225,0.4914970099925995,0.37151114642620087
631,Entailment,No Relation,"Both norms express respect towards elders, so it is inappropriate to make the parents mad by expressing anger",No relationship,0.0880318433046341,0.3172260522842407,0.2026289477944374
632,No Relation,Contradiction,"The US norm is about being considerate of others and cleaning up after yourself, while the Chinese norm is about reflecting on one's dreams and aspirations","The US norm is about personal choice and family planning, while the Chinese norm has to do with respect and honoring family relationships",0.5542641282081604,0.7388625741004944,0.6465633511543274
633,No Relation,No Relation,"The US norm is about the expectation of family members to help with childcare, while the Chinese norm is about respecting the autonomy of adults and not forcing their parents to take care of their children","The US norm is about personal choice and family planning, while the Chinese norm has to do with respect and honoring family relationships",0.6121507883071899,0.6829098463058472,0.6475303173065186
634,Entailment,fail,The US norm expresses approval of loving family members,fail,0.07004746794700623,0.25921431183815,0.16463088989257812
635,No Relation,Contradiction,"The US norm is about personal relationships, while the Chinese norm is about respecting authority figures","It's good to admit your faults, but it'll never be good for you to do it",0.2415696233510971,0.4332304000854492,0.33740001171827316
636,Entailment,No Relation,Both norms express similar attitudes towards expressing negative emotions towards your parents,"It's good to admit your faults, but it'd be good for you to not admit them",0.2826097011566162,0.4415782690048218,0.362093985080719
637,No Relation,No Relation,"The US norm is about online safety and avoiding potentially dangerous situations, while the Chinese norm is about respecting social boundaries and not asking intrusive questions",It's good to admit your faults because it'll help you grow and be more confident in the future,0.3086080551147461,0.4801226854324341,0.3943653702735901
638,No Relation,No Relation,"The US norm is about politeness and social etiquette, while the Chinese norm is about personal happiness and contentment","The Chinese norm is about personal choice, while the US norm involves respecting and honoring family relationships",0.5038366317749023,0.7587574124336243,0.6312970221042633
639,No Relation,No Relation,"The US norm is about respecting and honoring one's parents, while the Chinese norm is about the difficulty of changing the behavior of one's partner's parents",It's good to admit your faults because it makes you a better person,0.3379301428794861,0.4861217737197876,0.41202595829963684
640,No Relation,No Relation,"The US norm is about expressing disagreement in a family setting, while the Chinese norm is about respecting boundaries and not displaying anger in front of a partner's family","The US norm is about personal choice, while the Chinese normis about respect and honoring family relationships",0.6056728363037109,0.7286456823348999,0.6671592593193054
641,Contradiction,No Relation,"The US norm expresses disapproval of assigning all chores to one person, while the Chinese norm expects a certain level of inequality in the division of household chores",No relationship,0.08589662611484528,0.3102491796016693,0.1980729028582573
642,Contradiction,No Relation,The US norm implies that it is understandble to be upset with one's girlfriend for this situation,It's good to admit your faults but that doesn't make you a good person,0.26857152581214905,0.4842197895050049,0.37639565765857697
643,Entailment,Contradiction,Both norms express disapproval towards expressing negative thoughts and feelings towards others,It's good to admit your faults because it'll make you a better person,0.3498912453651428,0.48191261291503906,0.41590192914009094
644,No Relation,No Relation,"The US norm is about meeting friends of your significant other, while the Chinese norm is about your significant other stopping you from meeting other members of the opposite sex",It's good to admit your faults because you can then learn from them,0.30114293098449707,0.4541449248790741,0.3776439279317856
645,No Relation,No Relation,The US norm discusses how one should not feel jealous of one's friend,"The US norm is about personal choice and family planning, while the Chinese norm has nothing to do with respect and honoring family relationships",0.3950793743133545,0.5401196479797363,0.4675995111465454
646,No Relation,No Relation,"The US norm is about parental responsibility, while the Chinese norm is about respecting and honoring one's mother","It's good to acknowledge your faults, but it'll only lead to more problems down the line",0.32797884941101074,0.5000070333480835,0.4139929413795471
647,No Relation,No Relation,"The US norm applies to relationships, while the Chinese norm is more general and talks about the difference between love and liking",It's good to admit your faults because it shows that you are human and are a human being,0.2358260303735733,0.46062883734703064,0.34822743386030197
648,No Relation,Contradiction,"The US norm is about online safety and avoiding potentially dangerous situations, while the Chinese norm is about the acceptability of having feelings for someone other than one's partner","It's good to admit your faults, but not to be honest with yourself",0.28057146072387695,0.49082618951797485,0.3856988251209259
649,Entailment,fail,"Both norms express approval towards keeping in touch with an ex-boyfriend, though the Chinese norm expresses it more specifically with regards to sending messages",fail,0.003013700246810913,0.20517170429229736,0.10409270226955414
650,Contradiction,No Relation,"The US norm expresses disapproval of hating others, while the Chinese norm expresses approval of hating one's sister in certain situations",No relationship,0.11740194261074066,0.33703577518463135,0.227218858897686
651,No Relation,No Relation,"The US norm is about seeking advice from those who have been successful in marriage, while the Chinese norm is about taking the time to make sure you are ready for marriage before taking the plunge","The US norm is about personal choice and family planning, while the Chinese norm has to do with respect and honoring family relationships",0.4974101781845093,0.6733969449996948,0.585403561592102
652,No Relation,No Relation,"The US norm is about communication and openness in relationships, while the Chinese norm is about respecting the decisions of others and not passing judgement","The US norm is about personal choice and family planning, while the Chinese norm involves respecting and honoring family relationships",0.6074119806289673,0.7769412994384766,0.6921766400337219
653,No Relation,Contradiction,"The US norm is about communication etiquette, while the Chinese norm is about respect for animals",It can be good or bad to admit your faults,0.2483678013086319,0.449371337890625,0.34886956959962845
654,No Relation,No Relation,"The US norm is about familial relationships and the importance of loving your siblings, while the Chinese norm is about respecting the wishes of one's mother and not necessarily being overly filial",No relationship,0.19124065339565277,0.36914342641830444,0.2801920399069786
655,No Relation,No Relation,"The US norm is about respecting the wishes of a romantic partner, while the Chinese norm is about understanding the limitations of a close friend and not expecting them to attend a wedding",I think the sentence contradicts the statement that you should admit your faults,0.19008933007717133,0.49245861172676086,0.3412739709019661
656,No Relation,No Relation,"The US norm is about online safety and etiquette, while the Chinese norm is about showing respect to those who are older than you",It's good to admit your faults because you will be able to fix your mistakes,0.26004093885421753,0.4700629711151123,0.3650519549846649
657,No Relation,No Relation,"The US norm is about maintaining good relationships with friends, while the Chinese norm is about respecting the current relationship and not bringing up the past",It's good to admit your faults,0.2661561965942383,0.49672770500183105,0.38144195079803467
658,Contradiction,No Relation,"The US norm expresses disapproval towards holding men and women to different standards, while the Chinese norm expresses approval towards not liking men","It's hard to admit faults to yourself, but it'll be easier if you're honest with yourself",0.42193031311035156,0.4367877244949341,0.4293590188026428
659,Contradiction,No Relation,"The US norm expresses a positive attitude towards loving one's family, while the Chinese norm expresses a more neutral judgement (""it is okay to hate your father if he is selfish"")",No relation if it contradicts the other sentence,0.23664145171642303,0.44420385360717773,0.3404226526618004
660,Entailment,Contradiction,Both norms express the idea that it is a good thing to give someone a gift on special occasions,a person can be good and not admit his faults,0.26916491985321045,0.44821691513061523,0.35869091749191284
661,Entailment,No Relation,"Both norms express disapproval towards being unfaithful to one's significant other, although the US norm is more general while the Chinese norm is more specific about lying about cheating",The sentence states it is not good to admit your faults,0.357807993888855,0.4743247628211975,0.41606637835502625
662,Entailment,No Relation,Both norms express the idea that it is okay to feel negative feelings towards someone without judgement,if you admit your faults you'll be seen as a remorseful person,0.3667823076248169,0.4970215857028961,0.4319019466638565
663,No Relation,fail,"The US norm is about communication and openness in relationships, while the Chinese norm is about understanding and accepting the flaws of others",fail,0.018134310841560364,0.2770364582538605,0.14758538454771042
664,Contradiction,No Relation,"The US norm expresses approval towards having negative feelings towards someone, while the Chinese norm expresses disapproval of disliking one's own father",It's good to admit your faults because it'll make you a better person,0.3616594672203064,0.48255133628845215,0.4221054017543793
665,Contradiction,No Relation,"The US norm expresses disapproval to being jealous, while the Chinese norm implies that it's okay to express such feelings to your boyfriend",No relationship between the two sentences,0.1482117772102356,0.38643142580986023,0.2673216015100479
666,No Relation,No Relation,"The US norm is about the parental responsibility to provide love and care for their children, while the Chinese norm is about the importance of understanding one's father as one grows up","The US norm is about personal choice and family planning, while the Chinese norm has nothing to do with respect and honoring family relationships",0.534178614616394,0.6582070589065552,0.5961928367614746
667,Contradiction,No Relation,The US norm shows that it is acceptable for someone to dislike others,"The US norm is about personal choice and family planning, while the Chinese norm involves respect and honoring family relationships",0.3956546187400818,0.5691671371459961,0.48241087794303894
668,No Relation,No Relation,"The US norm is about flaunting, while the Chinese norm is about expressing jealousy","The US norm is about personal choice and family planning, while the Chinese norm focuses on respect and honoring family relationships",0.5066287517547607,0.74714595079422,0.6268873512744904
669,Entailment,fail,"Both norms express similar attitudes towards having feelings for someone who is already in a relationship, suggesting that it is not acceptable",fail,0.0036856383085250854,0.2332889586687088,0.11848729848861694
670,No Relation,No Relation,"The US norm is about avoiding romantic relationships with people who are related to your ex, while the Chinese norm is about avoiding sexual relations with a specific family member",It's good to admit your faults,0.23468632996082306,0.45405450463294983,0.34437041729688644
671,Entailment,Contradiction,The US norm implies that one should not be forced to do things they don't want,It is wrong to admit your faults,0.30676692724227905,0.503295361995697,0.40503114461898804
672,No Relation,Contradiction,"The US norm is about expressing love for family, while the Chinese norm is about managing relationships with in-laws",You can't admit your faults if you don'd admit you are a liar,0.20362882316112518,0.445193886756897,0.3244113549590111
673,No Relation,No Relation,"The US norm is about the progression of a relationship, while the Chinese norm is about the legal implications of a relationship ending",Is it a good idea to admit your faults?,0.24696247279644012,0.4780760407447815,0.3625192567706108
674,No Relation,No Relation,"The US norm is about seeking assistance when needed, while the Chinese norm is about not feeling obligated to have all the answers","The US norm is about personal choice and family planning, while the Chinese norm focuses on respect and honoring family relationships, and the US is more about respecting and ohing personal relationships",0.42331433296203613,0.5754261612892151,0.4993702471256256
675,Entailment,No Relation,Both norms express disapproval towards hooking up with an ex's family,I think it's good to admit your faults,0.23040752112865448,0.5288298726081848,0.37961869686841965
676,No Relation,No Relation,"The US norm is about respecting the relationships of others, while the Chinese norm is about gender equality and preventing exploitation",It's good to admit your faults to show that you have learned from past mistakes,0.2520250678062439,0.4697909355163574,0.36090800166130066
677,No Relation,No Relation,"The US norm is about individual choice and freedom in romantic relationships, while the Chinese norm is about expressing love and appreciation to friends in a timely manner","The US norm is about personal choice and family planning, while the Chinese norms is based on respect and honoring family relationships",0.6075055599212646,0.7815373539924622,0.6945214569568634
678,No Relation,Contradiction,"The US norm is about expressing romantic feelings, while the Chinese norm is about developing relationships through communication",No relation,0.1606065332889557,0.2916333079338074,0.22611992061138153
679,No Relation,No Relation,"The US norm is about politeness and etiquette, while the Chinese norm is about making a difficult decision",It's good to admit your faults because it makes you a better person,0.34389907121658325,0.46485376358032227,0.40437641739845276
680,Entailment,No Relation,Both norms express similar attitudes towards the situation: i,It's good to admit your faults,0.11214134097099304,0.4625355005264282,0.28733842074871063
681,Entailment,No Relation,"Both norms express disapproval towards peeing in the bathtub, implying that it is generally considered impolite",It's good to admit your faults because it makes you look weak,0.21447934210300446,0.46611645817756653,0.3402979001402855
682,Entailment,No Relation,Both norms express the idea that it is important to be aware of one's feelings and the facts before making decisions about someone,It's not good to admit your faults,0.2905538082122803,0.5253936052322388,0.4079737067222595
683,No Relation,No Relation,"The US norm is about the emotional experience of pregnancy, while the Chinese norm is about honesty and communication in relationships","It is good to admit your faults, but not to call your stepmother ""mom""",0.23100222647190094,0.5253598690032959,0.3781810477375984
684,No Relation,No Relation,"The US norm is about expressing emotions in response to a situation, while the Chinese norm is about respecting individual choice and not pressuring someone to have children","The US norm is about personal choice and family planning, while the Chinese norm has to do with respect and honoring family relationships",0.6089025139808655,0.7771258354187012,0.6930141746997833
685,Entailment,No Relation,Both norms express disapproval towards not telling a friend about her boyfriend dating someone else,No relationship,0.12824933230876923,0.3808220326900482,0.2545356824994087
686,Entailment,No Relation,Both norms are expressing a negative attitude towards having a feeling of hatred towards one's sister,No one is perfect,0.21810635924339294,0.35360708832740784,0.2858567237854004
687,Entailment,No Relation,"Both norms express similar attitudes towards dealing with issues with people close to you in a constructive way, rather than resorting to hatred",It is good or bad to admit your faults,0.2889162302017212,0.509480893611908,0.3991985619068146
688,Contradiction,Contradiction,The US norm requires people to like their family,It is not necessary to admit your faults,0.2722296118736267,0.5431405305862427,0.4076850712299347
689,Entailment,Contradiction?,Both norms express disapproval of not showing appreciation to friends on their birthdays,,0.021017268300056458,0.2302180975675583,0.12561768293380737
690,No Relation,No Relation,"The US norm is about age preferences in relationships, while the Chinese norm is about having a positive attitude and self-confidence",It's good to admit your faults because it'll show you have self-awareness,0.3287067413330078,0.5226981043815613,0.42570242285728455
691,No Relation,No Relation,"The US norm is about treating others with respect and understanding, while the Chinese norm is about respecting family boundaries and showing politeness","The US norm is about personal choice and family planning, while the Chinese norm involves respecting and honoring family relationships",0.6543410420417786,0.7785413861274719,0.7164412140846252
692,Entailment,No Relation,Both norms express disapproval towards getting upset or angry with someone because of their sense of humor,It's hard to admit your mistakes,0.23169982433319092,0.5102944374084473,0.3709971308708191
693,No Relation,No Relation,"The US norm is about expressing emotions in relationships, while the Chinese norm is about respecting boundaries and not asking intrusive questions",No one can admit their faults,0.2550756335258484,0.4425407648086548,0.3488081991672516
694,No Relation,No Relation,"The US norm is about attention-seeking behavior, while the Chinese norm is about how to practice conversation skills","The US norm is about personal choice, while the Chinese norm focuses on respect and honoring family relationships",0.516156792640686,0.7703738212585449,0.6432653069496155
695,No Relation,Contradiction,"The US norm is about accepting uncertainty and confusion in life, while the Chinese norm is about finding one's identity and purpose in life",No Relation,0.22808866202831268,0.2933882176876068,0.26073843985795975
696,No Relation,No Relation,"The US norm is about having respect for one's parents regardless of personal feelings, while the Chinese norm is about respecting elders in general, regardless of familial ties",No relationship,0.1657712310552597,0.3229263424873352,0.24434878677129745
697,Entailment,fail,Both norms express disapproval of falling in love with someone else when you are in a relationship,fail,0.05861319601535797,0.29008862376213074,0.17435090988874435
698,No Relation,No Relation,"The US norm expresses approval towards parents having concern for their children, while the Chinese norm expresses disapproval towards getting angry with elders",The US norm is about personal choice while the Chinese norm focuses on respecting and honoring family relationships,0.4398214817047119,0.670956552028656,0.555389016866684
699,Entailment,Contradiction,Both norms express disapproval towards having feelings for someone else's partner,It's bad to admit your faults,0.36056143045425415,0.5219056606292725,0.4412335455417633
700,No Relation,No Relation,"The US norm is about expressing affection in a romantic relationship, while the Chinese norm is about respecting boundaries and not crossing them in a friendship",No one admits their faults,0.28181904554367065,0.42044326663017273,0.3511311560869217
701,No Relation,No Relation,"The US norm is about expressing emotions in response to a loss, while the Chinese norm is about making assumptions about the speaker's life experience","The US norm is about personal choice and family planning, while the Chinese norm focuses on respect and honoring family relationships",0.44666343927383423,0.6939725279808044,0.5703179836273193
702,Entailment,No Relation,"Both norms express disapproval towards getting angry at one's partner; the US norm does so more generally, while the Chinese norm focuses more on the particular action of ignoring one's partner when angry",I think it's good to admit your faults,0.26491498947143555,0.4550008177757263,0.35995790362358093
703,No Relation,No Relation,"The US norm is about respecting the privacy of others and not getting involved in arguments, while the Chinese norm is about understanding the complexities of family relationships","The US norm is about personal choice and family planning, while the Chinese norm focuses on respect and honoring family relationships",0.6192124485969543,0.7846059203147888,0.7019091844558716
704,No Relation,Contradiction,"The US norm is about respecting the rights of individuals and not discriminating against them, while the Chinese norm is about proper etiquette and avoiding certain behaviors in public","You cannot say that it's good to admit your faults and not call your stepmother ""mom"" even though she did not raise you since you were a child",0.2843502163887024,0.48892107605934143,0.3866356462240219
705,Entailment,fail,Both norms express the idea of resolving differences without fighting,fail,0.039465323090553284,0.29049021005630493,0.1649777665734291
706,No Relation,No Relation,"The US norm is about being open to learning and seeking knowledge, while the Chinese norm is about maintaining respectful relationships with others","The US norm is about personal choice and family planning, while the Chinese norms are about respect and honoring family relationships",0.6284237504005432,0.7779494524002075,0.7031866014003754
707,Entailment,No Relation,"Both norms emphasize the importance of expressing one's feelings for one's partner, and suggest that if one's partner cannot give them what they need, they should adjust their expectations or look for someone else","The US norm is about personal choice and family planning, while the Chinese norm involves respecting and honoring family relationships",0.4050356149673462,0.5080329775810242,0.4565342962741852
708,No Relation,No Relation,"The US norm is about expressing emotions in response to hypocritical behavior, while the Chinese norm is about managing emotions in relationships","The US norm is about personal choice, while the Chinese norm focuses on respect and honoring family relationships",0.5337578058242798,0.7646424770355225,0.6492001414299011
709,No Relation,No Relation,"Both norms express disapproval towards the ex-girlfriend's actions, as talking about other guys can be seen as embarrassing the boyfriend in front of his friends",I think it's a good thing to admit your mistakes,0.2803947925567627,0.5283913016319275,0.4043930470943451
710,No Relation,No Relation,"The US norm is about making decisions based on individual happiness, while the Chinese norm is about perseverance and trying again even if the first attempt was unsuccessful","The US norm is about personal choice, while the Chinese norm has a different focus",0.5308007597923279,0.7208718657493591,0.6258363127708435
711,No Relation,No Relation,"The US norm is about maintaining a healthy relationship with your partner, while the Chinese norm is about making decisions based on socio-economic status",It's good to admit your faults,0.24491411447525024,0.5088185667991638,0.37686634063720703
712,No Relation,Entailment No Relation,"The US norm is about the importance of communication and maintaining relationships, while the Chinese norm is about the importance of maintaining relationships and not distancing oneself from friends",It's good to admit your faults because it shows you are not a perfect human being,0.3370334506034851,0.4253436326980591,0.3811885416507721
713,No Relation,fail,"The US norm is about the importance of family and the expectation of support, while the Chinese norm is about individual choice and freedom in marriage",fail,0.05116438865661621,0.23603859543800354,0.14360149204730988
714,Entailment,No Relation,"Both norms express disapproval towards not showing care to a loved one, in this case the best friend",It's good to admit your faults,0.30382615327835083,0.4948098361492157,0.39931799471378326
715,Entailment,No Relation,"Both norms express disapproval towards getting mad at the partner, regardless of the reason",No relationship,0.15714947879314423,0.35111773014068604,0.25413360446691513
716,No Relation,fail,"The US norm is about maintaining healthy relationships with friends, while the Chinese norm is about respecting boundaries and not being jealous of a partner's relationships with other people",fail,0.023617133498191833,0.25586479902267456,0.1397409662604332
717,No Relation,No Relation,"The US norm is about expressing one's opinion and having disagreements with family, while the Chinese norm is about respecting boundaries and not intervening in disputes between a partner and their siblings",It's good to admit your faults,0.2716550827026367,0.49813246726989746,0.3848937749862671
718,No Relation,No Relation,"The US norm is about expressing empathy and understanding when someone is in need, while the Chinese norm is about maintaining positive relationships with friends and not allowing negative feelings to interfere","The US norm is about personal choice and family planning, while the Chinese norm focuses on respect and honoring family relationships",0.5481786131858826,0.7290573716163635,0.638617992401123
719,No Relation,No Relation,"The US norm is about expressing love for family members, while the Chinese norm is about accepting that it is normal to not always like family members even though you still love them",No relationship,0.21476265788078308,0.3002696633338928,0.25751616060733795
720,No Relation,No Relation,"The US norm is about respecting boundaries and not interfering in the love lives of others, while the Chinese norm is about avoiding certain types of romantic relationships",It's good to admit your faults,0.2258273810148239,0.48693180084228516,0.35637959092855453
721,No Relation,fail,"The US norm is about how to respond to a friend's attempts to help, while the Chinese norm is about respecting boundaries and not intruding on a partner's relationships with their friends",fail,0.017639458179473877,0.22165124118328094,0.11964534968137741
722,Contradiction,Yes,"The US norm expresses positive attitude towards expressing love to loved ones, while the Chinese norm expresses that it is not necessary to say ""Happy Birthday"" if one is late",No Relation,0.15127846598625183,0.31471186876296997,0.2329951673746109
723,Entailment,No Relation,"Both norms express disapproval towards asking for money, suggesting that it is better to find other ways of raising money","The US norm is about personal choice and family planning, while the Chinese norm has to do with respect and honoring family relationships",0.3720351755619049,0.47061997652053833,0.4213275760412216
724,Entailment,No Relation,Both norms imply that it is okay to dislike one's family members,"The US norm is about personal choice and family planning, while the Chinese norm has to do with respecting and honoring family relationships",0.3821721076965332,0.5304819941520691,0.45632705092430115
725,No Relation,No Relation,"US norm condones cheating, while Chinese norm condones drinking","It's good to admit your faults, but it'd be good not to",0.22883518040180206,0.4020574390888214,0.31544630974531174
726,No Relation,No Relation,"The US norm is about the potential for romantic relationships between friends, while the Chinese norm is about managing emotions in a current relationship",I think it's good to admit your faults because you will learn from them,0.24043147265911102,0.5016745328903198,0.3710530027747154
727,Contradiction,No Relation,"The US norm expresses disapproval towards hating one's siblings, while the Chinese norm expresses a more neutral judgement",No relationship,0.10457764565944672,0.328207403421402,0.21639252454042435
728,Entailment,No Relation,Both norms express a negative attitude towards being jealous of someone close to you,if you admit your faults you will be forgiven and you are more likely to be able to accept and move on,0.33922967314720154,0.48231610655784607,0.4107728898525238
729,No Relation,No Relation,"The US norm is about expressing emotions, while the Chinese norm is about being honest and truthful","The US norm is about personal choice and family planning, while the Chinese norm focuses on respect and honoring family relationships",0.5402538776397705,0.7445350885391235,0.642394483089447
730,Entailment,fail,"Both norms express approval towards discussing disagreements with parents, though the US norm allows for more heated arguments while the Chinese norm suggests more constructive dialogue",fail,0.059919074177742004,0.22807355225086212,0.14399631321430206
731,Entailment,No Relation,Both norms express disapproval towards displaying anger towards one's partner,"The Chinese norm is about respecting and honoring family relationships, while the US norm involves choosing not to have children",0.3202742338180542,0.48831215500831604,0.4042931944131851
732,Entailment,No Relation,Both norms express disapproval towards deliberately making oneself feel worse,"The US norm is about personal choice and family planning, while the Chinese norm focuses on respect and honoring family relationships",0.34437066316604614,0.44123658537864685,0.3928036242723465
733,No Relation,No Relation,"The US norm is about the importance of love in marriage, while the Chinese norm is about demonstrating love through actions rather than words",No relation,0.12347540259361267,0.30011290311813354,0.2117941528558731
734,No Relation,No Relation,"The US norm is about the difficulty of ending a relationship, while the Chinese norm is about respecting the privacy of others and not interfering in their affairs",It's not good to admit faults because it makes you look weak,0.24851496517658234,0.48589056730270386,0.3672027662396431
735,No Relation,No Relation,"The US norm is about missing a family event without detailing how it impacts your relationship with your family, while the Chinese norm is about having that good relationship with your family",No relationship,0.22756530344486237,0.38539135456085205,0.3064783290028572
736,Contradiction,No Relation,"The US norm expresses positive attitude towards loyalty and closeness with parents, while the Chinese norm expresses disapproval towards expressing hatred towards parents","The US norm is about personal choice and family planning, while the Chinese norm focuses on respect and honoring family relationships",0.5476831197738647,0.6767734885215759,0.6122283041477203
737,No Relation,No Relation,"The US norm is about managing emotions in relationships, while the Chinese norm is about respecting authority and not challenging elders","The US norm is about personal choice and family planning, while the Chinese norm focuses on respect and honoring family relationships",0.6348060369491577,0.7861330509185791,0.7104695439338684
738,No Relation,No Relation,"The US norm is about respecting the autonomy of others, while the Chinese norm is about showing respect and consideration when ending a relationship",It's good to admit your faults but it'd not be good if you don't admit them,0.32210853695869446,0.46041789650917053,0.3912632167339325
739,No Relation,No Relation,"The US norm is about individual feelings and attitudes towards family members, while the Chinese norm is about the expectations of filial piety",No relation to the sentence about admitting faults,0.19528375566005707,0.45135655999183655,0.3233201578259468
740,No Relation,Contradiction,"The US norm is about respecting family relationships and avoiding conflict, while the Chinese norm is about considering the feelings of a romantic partner before taking any action",The US norm is about personal choice while the Chinese norm involves respecting and honoring family relationships,0.5770779848098755,0.7660261392593384,0.6715520620346069
741,Entailment,No Relation,"Both norms express disapproval towards asking someone their sexual orientation, so they are entailing similar attitudes",It's not clear if it'd be good or bad to admit your faults,0.28785648941993713,0.4495384097099304,0.3686974495649338
